corner,wn_store,wp_store,wn_access,temp,vdd,leakage_power_W
ss,2.4e-07,2.4e-07,1.2e-07,-40,1.15,5.67553e-11
ss,2.4e-07,2.4e-07,1.2e-07,-40,1.2,5.92229e-11
ss,2.4e-07,2.4e-07,1.2e-07,0,1,4.99375e-11
ss,2.4e-07,2.4e-07,1.2e-07,0,1.05,5.24344e-11
ss,2.4e-07,2.4e-07,1.2e-07,0,1.1,5.49313e-11
ss,2.4e-07,2.4e-07,1.2e-07,0,1.15,5.74281e-11
ss,2.4e-07,2.4e-07,1.2e-07,0,1.2,5.9925e-11
ss,2.4e-07,2.4e-07,1.2e-07,27,1,5.11361e-11
ss,2.4e-07,2.4e-07,1.2e-07,27,1.05,5.36929e-11
ss,2.4e-07,2.4e-07,1.2e-07,27,1.1,5.62497e-11
ss,2.4e-07,2.4e-07,1.2e-07,27,1.15,5.88065e-11
ss,2.4e-07,2.4e-07,1.2e-07,27,1.2,6.13634e-11
ss,2.4e-07,2.4e-07,1.2e-07,85,1,6.49113e-11
ss,2.4e-07,2.4e-07,1.2e-07,85,1.05,6.81569e-11
ss,2.4e-07,2.4e-07,1.2e-07,85,1.1,7.14025e-11
ss,2.4e-07,2.4e-07,1.2e-07,85,1.15,7.4648e-11
ss,2.4e-07,2.4e-07,1.2e-07,85,1.2,7.78936e-11
ss,2.4e-07,2.4e-07,1.2e-07,125,1,1.0381e-10
ss,2.4e-07,2.4e-07,1.2e-07,125,1.05,1.09001e-10
ss,2.4e-07,2.4e-07,1.2e-07,125,1.1,1.14191e-10
ss,2.4e-07,2.4e-07,1.2e-07,125,1.15,1.19382e-10
ss,2.4e-07,2.4e-07,1.2e-07,125,1.2,1.24572e-10
ss,2.4e-07,2.8e-07,1.2e-07,-40,1,5.36844e-11
ss,2.4e-07,2.8e-07,1.2e-07,-40,1.05,5.63687e-11
ss,2.4e-07,2.8e-07,1.2e-07,-40,1.1,5.90529e-11
ss,2.4e-07,2.8e-07,1.2e-07,-40,1.15,6.17371e-11
ss,2.4e-07,2.8e-07,1.2e-07,-40,1.2,6.44213e-11
ss,2.4e-07,2.8e-07,1.2e-07,0,1,5.4309e-11
ss,2.4e-07,2.8e-07,1.2e-07,0,1.05,5.70244e-11
ss,2.4e-07,2.8e-07,1.2e-07,0,1.1,5.97399e-11
ss,2.4e-07,2.8e-07,1.2e-07,0,1.15,6.24554e-11
ss,2.4e-07,2.8e-07,1.2e-07,0,1.2,6.51708e-11
ss,2.4e-07,2.8e-07,1.2e-07,27,1,5.55788e-11
ss,2.4e-07,2.8e-07,1.2e-07,27,1.05,5.83578e-11
ss,2.4e-07,2.8e-07,1.2e-07,27,1.1,6.11367e-11
ss,2.4e-07,2.8e-07,1.2e-07,27,1.15,6.39157e-11
ss,2.4e-07,2.8e-07,1.2e-07,27,1.2,6.66946e-11
ss,2.4e-07,2.8e-07,1.2e-07,85,1,7.02207e-11
ss,2.4e-07,2.8e-07,1.2e-07,85,1.05,7.37318e-11
ss,2.4e-07,2.8e-07,1.2e-07,85,1.1,7.72428e-11
ss,2.4e-07,2.8e-07,1.2e-07,85,1.15,8.07538e-11
ss,2.4e-07,2.8e-07,1.2e-07,85,1.2,8.42649e-11
ss,2.4e-07,2.8e-07,1.2e-07,125,1,1.11726e-10
ss,2.4e-07,2.8e-07,1.2e-07,125,1.05,1.17313e-10
ss,2.4e-07,2.8e-07,1.2e-07,125,1.1,1.22899e-10
ss,2.4e-07,2.8e-07,1.2e-07,125,1.15,1.28486e-10
ss,2.4e-07,2.8e-07,1.2e-07,125,1.2,1.34072e-10
ss,2.4e-07,3.2e-07,1.2e-07,-40,1,5.79974e-11
ss,2.4e-07,3.2e-07,1.2e-07,-40,1.05,6.08973e-11
ss,2.4e-07,3.2e-07,1.2e-07,-40,1.1,6.37971e-11
ss,2.4e-07,3.2e-07,1.2e-07,-40,1.15,6.6697e-11
ss,2.4e-07,3.2e-07,1.2e-07,-40,1.2,6.95969e-11
ss,2.4e-07,3.2e-07,1.2e-07,0,1,5.86602e-11
ss,2.4e-07,3.2e-07,1.2e-07,0,1.05,6.15932e-11
ss,2.4e-07,3.2e-07,1.2e-07,0,1.1,6.45262e-11
ss,2.4e-07,3.2e-07,1.2e-07,0,1.15,6.74592e-11
ss,2.4e-07,3.2e-07,1.2e-07,0,1.2,7.03922e-11
ss,2.4e-07,3.2e-07,1.2e-07,27,1,5.99983e-11
ss,2.4e-07,3.2e-07,1.2e-07,27,1.05,6.29982e-11
ss,2.4e-07,3.2e-07,1.2e-07,27,1.1,6.59981e-11
ss,2.4e-07,3.2e-07,1.2e-07,27,1.15,6.8998e-11
ss,2.4e-07,3.2e-07,1.2e-07,27,1.2,7.19979e-11
ss,2.4e-07,3.2e-07,1.2e-07,85,1,7.54747e-11
ss,2.4e-07,3.2e-07,1.2e-07,85,1.05,7.92484e-11
ss,2.4e-07,3.2e-07,1.2e-07,85,1.1,8.30222e-11
ss,2.4e-07,3.2e-07,1.2e-07,85,1.15,8.67959e-11
ss,2.4e-07,3.2e-07,1.2e-07,85,1.2,9.05696e-11
ss,2.4e-07,3.2e-07,1.2e-07,125,1,1.19513e-10
ss,2.4e-07,3.2e-07,1.2e-07,125,1.05,1.25489e-10
ss,2.4e-07,3.2e-07,1.2e-07,125,1.1,1.31464e-10
ss,2.4e-07,3.2e-07,1.2e-07,125,1.15,1.3744e-10
ss,2.4e-07,3.2e-07,1.2e-07,125,1.2,1.43416e-10
ss,2.8e-07,1.2e-07,1.2e-07,-40,1,3.91353e-11
ss,2.8e-07,1.2e-07,1.2e-07,-40,1.05,4.1092e-11
ss,2.8e-07,1.2e-07,1.2e-07,-40,1.1,4.30488e-11
ss,2.8e-07,1.2e-07,1.2e-07,-40,1.15,4.50055e-11
ss,2.8e-07,1.2e-07,1.2e-07,-40,1.2,4.69623e-11
ss,2.8e-07,1.2e-07,1.2e-07,0,1,3.96695e-11
ss,2.8e-07,1.2e-07,1.2e-07,0,1.05,4.1653e-11
ss,2.8e-07,1.2e-07,1.2e-07,0,1.1,4.36364e-11
ss,2.8e-07,1.2e-07,1.2e-07,0,1.15,4.56199e-11
ss,2.8e-07,1.2e-07,1.2e-07,0,1.2,4.76034e-11
ss,2.8e-07,1.2e-07,1.2e-07,27,1,4.07862e-11
ss,2.8e-07,1.2e-07,1.2e-07,27,1.05,4.28255e-11
ss,2.8e-07,1.2e-07,1.2e-07,27,1.1,4.48649e-11
ss,2.8e-07,1.2e-07,1.2e-07,27,1.15,4.69042e-11
ss,2.8e-07,1.2e-07,1.2e-07,27,1.2,4.89435e-11
ss,2.8e-07,1.2e-07,1.2e-07,85,1,5.32113e-11
ss,2.8e-07,1.2e-07,1.2e-07,85,1.05,5.58719e-11
ss,2.8e-07,1.2e-07,1.2e-07,85,1.1,5.85325e-11
ss,2.8e-07,1.2e-07,1.2e-07,85,1.15,6.11931e-11
ss,2.8e-07,1.2e-07,1.2e-07,85,1.2,6.38536e-11
ss,2.8e-07,1.2e-07,1.2e-07,125,1,8.73415e-11
ss,2.8e-07,1.2e-07,1.2e-07,125,1.05,9.17086e-11
ss,2.8e-07,1.2e-07,1.2e-07,125,1.1,9.60757e-11
ss,2.8e-07,1.2e-07,1.2e-07,125,1.15,1.00443e-10
ss,2.8e-07,1.2e-07,1.2e-07,125,1.2,1.0481e-10
ss,2.8e-07,1.6e-07,1.2e-07,-40,1,4.34713e-11
ss,2.8e-07,1.6e-07,1.2e-07,-40,1.05,4.56448e-11
ss,2.8e-07,1.6e-07,1.2e-07,-40,1.1,4.78184e-11
ss,2.8e-07,1.6e-07,1.2e-07,-40,1.15,4.9992e-11
ss,2.8e-07,1.6e-07,1.2e-07,-40,1.2,5.21655e-11
ss,2.8e-07,1.6e-07,1.2e-07,0,1,4.40485e-11
ss,2.8e-07,1.6e-07,1.2e-07,0,1.05,4.6251e-11
ss,2.8e-07,1.6e-07,1.2e-07,0,1.1,4.84534e-11
ss,2.8e-07,1.6e-07,1.2e-07,0,1.15,5.06558e-11
ss,2.8e-07,1.6e-07,1.2e-07,0,1.2,5.28582e-11
ss,2.8e-07,1.6e-07,1.2e-07,27,1,4.52511e-11
ss,2.8e-07,1.6e-07,1.2e-07,27,1.05,4.75137e-11
ss,2.8e-07,1.6e-07,1.2e-07,27,1.1,4.97762e-11
ss,2.8e-07,1.6e-07,1.2e-07,27,1.15,5.20388e-11
ss,2.8e-07,1.6e-07,1.2e-07,27,1.2,5.43014e-11
ss,2.8e-07,1.6e-07,1.2e-07,85,1,5.8772e-11
ss,2.8e-07,1.6e-07,1.2e-07,85,1.05,6.17107e-11
ss,2.8e-07,1.6e-07,1.2e-07,85,1.1,6.46493e-11
ss,2.8e-07,1.6e-07,1.2e-07,85,1.15,6.75879e-11
ss,2.8e-07,1.6e-07,1.2e-07,85,1.2,7.05265e-11
ss,2.8e-07,1.6e-07,1.2e-07,125,1,9.61705e-11
ss,2.8e-07,1.6e-07,1.2e-07,125,1.05,1.00979e-10
ss,2.8e-07,1.6e-07,1.2e-07,125,1.1,1.05788e-10
ss,2.8e-07,1.6e-07,1.2e-07,125,1.15,1.10596e-10
ss,2.8e-07,1.6e-07,1.2e-07,125,1.2,1.15405e-10
ss,2.8e-07,2e-07,1.2e-07,-40,1,4.7806e-11
ss,2.8e-07,2e-07,1.2e-07,-40,1.05,5.01963e-11
ss,2.8e-07,2e-07,1.2e-07,-40,1.1,5.25866e-11
ss,2.8e-07,2e-07,1.2e-07,-40,1.15,5.49769e-11
ss,2.8e-07,2e-07,1.2e-07,-40,1.2,5.73672e-11
ss,2.8e-07,2e-07,1.2e-07,0,1,4.84246e-11
ss,2.8e-07,2e-07,1.2e-07,0,1.05,5.08459e-11
ss,2.8e-07,2e-07,1.2e-07,0,1.1,5.32671e-11
ss,2.8e-07,2e-07,1.2e-07,0,1.15,5.56883e-11
ss,2.8e-07,2e-07,1.2e-07,0,1.2,5.81096e-11
ss,2.8e-07,2e-07,1.2e-07,27,1,4.9706e-11
ss,2.8e-07,2e-07,1.2e-07,27,1.05,5.21913e-11
ss,2.8e-07,2e-07,1.2e-07,27,1.1,5.46766e-11
ss,2.8e-07,2e-07,1.2e-07,27,1.15,5.71619e-11
ss,2.8e-07,2e-07,1.2e-07,27,1.2,5.96472e-11
ss,2.8e-07,2e-07,1.2e-07,85,1,6.42033e-11
ss,2.8e-07,2e-07,1.2e-07,85,1.05,6.74135e-11
ss,2.8e-07,2e-07,1.2e-07,85,1.1,7.06236e-11
ss,2.8e-07,2e-07,1.2e-07,85,1.15,7.38338e-11
ss,2.8e-07,2e-07,1.2e-07,85,1.2,7.7044e-11
ss,2.8e-07,2e-07,1.2e-07,125,1,1.04513e-10
ss,2.8e-07,2e-07,1.2e-07,125,1.05,1.09738e-10
ss,2.8e-07,2e-07,1.2e-07,125,1.1,1.14964e-10
ss,2.8e-07,2e-07,1.2e-07,125,1.15,1.20189e-10
ss,2.8e-07,2e-07,1.2e-07,125,1.2,1.25415e-10
ss,2.8e-07,2.4e-07,1.2e-07,-40,1,5.21391e-11
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.05,5.4746e-11
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.1,5.7353e-11
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.15,5.99599e-11
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.2,6.25669e-11
ss,2.8e-07,2.4e-07,1.2e-07,0,1,5.2798e-11
ss,2.8e-07,2.4e-07,1.2e-07,0,1.05,5.54379e-11
ss,2.8e-07,2.4e-07,1.2e-07,0,1.1,5.80778e-11
ss,2.8e-07,2.4e-07,1.2e-07,0,1.15,6.07178e-11
ss,2.8e-07,2.4e-07,1.2e-07,0,1.2,6.33577e-11
ss,2.8e-07,2.4e-07,1.2e-07,27,1,5.41536e-11
ss,2.8e-07,2.4e-07,1.2e-07,27,1.05,5.68613e-11
ss,2.8e-07,2.4e-07,1.2e-07,27,1.1,5.95689e-11
ss,2.8e-07,2.4e-07,1.2e-07,27,1.15,6.22766e-11
ss,2.8e-07,2.4e-07,1.2e-07,27,1.2,6.49843e-11
ss,2.8e-07,2.4e-07,1.2e-07,85,1,6.95593e-11
ss,2.8e-07,2.4e-07,1.2e-07,85,1.05,7.30372e-11
ss,2.8e-07,2.4e-07,1.2e-07,85,1.1,7.65152e-11
ss,2.8e-07,2.4e-07,1.2e-07,85,1.15,7.99932e-11
ss,2.8e-07,2.4e-07,1.2e-07,85,1.2,8.34711e-11
ss,2.8e-07,2.4e-07,1.2e-07,125,1,1.12589e-10
ss,2.8e-07,2.4e-07,1.2e-07,125,1.05,1.18218e-10
ss,2.8e-07,2.4e-07,1.2e-07,125,1.1,1.23848e-10
ss,2.8e-07,2.4e-07,1.2e-07,125,1.15,1.29477e-10
ss,2.8e-07,2.4e-07,1.2e-07,125,1.2,1.35107e-10
ss,2.8e-07,2.8e-07,1.2e-07,-40,1,5.64708e-11
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.05,5.92944e-11
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.1,6.21179e-11
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.15,6.49414e-11
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.2,6.7765e-11
ss,2.8e-07,2.8e-07,1.2e-07,0,1,5.71693e-11
ss,2.8e-07,2.8e-07,1.2e-07,0,1.05,6.00278e-11
ss,2.8e-07,2.8e-07,1.2e-07,0,1.1,6.28862e-11
ss,2.8e-07,2.8e-07,1.2e-07,0,1.15,6.57447e-11
ss,2.8e-07,2.8e-07,1.2e-07,0,1.2,6.86032e-11
ss,2.8e-07,2.8e-07,1.2e-07,27,1,5.8596e-11
ss,2.8e-07,2.8e-07,1.2e-07,27,1.05,6.15258e-11
ss,2.8e-07,2.8e-07,1.2e-07,27,1.1,6.44557e-11
ss,2.8e-07,2.8e-07,1.2e-07,27,1.15,6.73855e-11
ss,2.8e-07,2.8e-07,1.2e-07,27,1.2,7.03153e-11
ss,2.8e-07,2.8e-07,1.2e-07,85,1,7.48684e-11
ss,2.8e-07,2.8e-07,1.2e-07,85,1.05,7.86118e-11
ss,2.8e-07,2.8e-07,1.2e-07,85,1.1,8.23553e-11
ss,2.8e-07,2.8e-07,1.2e-07,85,1.15,8.60987e-11
ss,2.8e-07,2.8e-07,1.2e-07,85,1.2,8.98421e-11
ss,2.8e-07,2.8e-07,1.2e-07,125,1,1.20505e-10
ss,2.8e-07,2.8e-07,1.2e-07,125,1.05,1.2653e-10
ss,2.8e-07,2.8e-07,1.2e-07,125,1.1,1.32555e-10
ss,2.8e-07,2.8e-07,1.2e-07,125,1.15,1.38581e-10
ss,2.8e-07,2.8e-07,1.2e-07,125,1.2,1.44606e-10
ss,2.8e-07,3.2e-07,1.2e-07,-40,1,6.07838e-11
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.05,6.3823e-11
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.1,6.68622e-11
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.15,6.99014e-11
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.2,7.29405e-11
ss,2.8e-07,3.2e-07,1.2e-07,0,1,6.15205e-11
ss,2.8e-07,3.2e-07,1.2e-07,0,1.05,6.45965e-11
ss,2.8e-07,3.2e-07,1.2e-07,0,1.1,6.76725e-11
ss,2.8e-07,3.2e-07,1.2e-07,0,1.15,7.07485e-11
ss,2.8e-07,3.2e-07,1.2e-07,0,1.2,7.38246e-11
ss,2.8e-07,3.2e-07,1.2e-07,27,1,6.30154e-11
ss,2.8e-07,3.2e-07,1.2e-07,27,1.05,6.61662e-11
ss,2.8e-07,3.2e-07,1.2e-07,27,1.1,6.9317e-11
ss,2.8e-07,3.2e-07,1.2e-07,27,1.15,7.24678e-11
ss,2.8e-07,3.2e-07,1.2e-07,27,1.2,7.56185e-11
ss,2.8e-07,3.2e-07,1.2e-07,85,1,8.01224e-11
ss,2.8e-07,3.2e-07,1.2e-07,85,1.05,8.41285e-11
ss,2.8e-07,3.2e-07,1.2e-07,85,1.1,8.81346e-11
ss,2.8e-07,3.2e-07,1.2e-07,85,1.15,9.21408e-11
ss,2.8e-07,3.2e-07,1.2e-07,85,1.2,9.61469e-11
ss,2.8e-07,3.2e-07,1.2e-07,125,1,1.28291e-10
ss,2.8e-07,3.2e-07,1.2e-07,125,1.05,1.34706e-10
ss,2.8e-07,3.2e-07,1.2e-07,125,1.1,1.41121e-10
ss,2.8e-07,3.2e-07,1.2e-07,125,1.15,1.47535e-10
ss,2.8e-07,3.2e-07,1.2e-07,125,1.2,1.5395e-10
ss,3.2e-07,1.2e-07,1.2e-07,-40,1,4.19204e-11
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.05,4.40164e-11
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.1,4.61124e-11
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.15,4.82084e-11
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.2,5.03044e-11
ss,3.2e-07,1.2e-07,1.2e-07,0,1,4.25129e-11
ss,3.2e-07,1.2e-07,1.2e-07,0,1.05,4.46385e-11
ss,3.2e-07,1.2e-07,1.2e-07,0,1.1,4.67641e-11
ss,3.2e-07,1.2e-07,1.2e-07,0,1.15,4.88898e-11
ss,3.2e-07,1.2e-07,1.2e-07,0,1.2,5.10154e-11
ss,3.2e-07,1.2e-07,1.2e-07,27,1,4.37405e-11
ss,3.2e-07,1.2e-07,1.2e-07,27,1.05,4.59275e-11
ss,3.2e-07,1.2e-07,1.2e-07,27,1.1,4.81145e-11
ss,3.2e-07,1.2e-07,1.2e-07,27,1.15,5.03015e-11
ss,3.2e-07,1.2e-07,1.2e-07,27,1.2,5.24886e-11
ss,3.2e-07,1.2e-07,1.2e-07,85,1,5.73312e-11
ss,3.2e-07,1.2e-07,1.2e-07,85,1.05,6.01977e-11
ss,3.2e-07,1.2e-07,1.2e-07,85,1.1,6.30643e-11
ss,3.2e-07,1.2e-07,1.2e-07,85,1.15,6.59309e-11
ss,3.2e-07,1.2e-07,1.2e-07,85,1.2,6.87974e-11
ss,3.2e-07,1.2e-07,1.2e-07,125,1,9.45398e-11
ss,3.2e-07,1.2e-07,1.2e-07,125,1.05,9.92668e-11
ss,3.2e-07,1.2e-07,1.2e-07,125,1.1,1.03994e-10
ss,3.2e-07,1.2e-07,1.2e-07,125,1.15,1.08721e-10
ss,3.2e-07,1.2e-07,1.2e-07,125,1.2,1.13448e-10
ss,3.2e-07,1.6e-07,1.2e-07,-40,1,4.62563e-11
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.05,4.85691e-11
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.1,5.08819e-11
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.15,5.31947e-11
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.2,5.55075e-11
ss,3.2e-07,1.6e-07,1.2e-07,0,1,4.68918e-11
ss,3.2e-07,1.6e-07,1.2e-07,0,1.05,4.92364e-11
ss,3.2e-07,1.6e-07,1.2e-07,0,1.1,5.15809e-11
ss,3.2e-07,1.6e-07,1.2e-07,0,1.15,5.39255e-11
ss,3.2e-07,1.6e-07,1.2e-07,0,1.2,5.62701e-11
ss,3.2e-07,1.6e-07,1.2e-07,27,1,4.82052e-11
ss,3.2e-07,1.6e-07,1.2e-07,27,1.05,5.06155e-11
ss,3.2e-07,1.6e-07,1.2e-07,27,1.1,5.30258e-11
ss,3.2e-07,1.6e-07,1.2e-07,27,1.15,5.5436e-11
ss,3.2e-07,1.6e-07,1.2e-07,27,1.2,5.78463e-11
ss,3.2e-07,1.6e-07,1.2e-07,85,1,6.28918e-11
ss,3.2e-07,1.6e-07,1.2e-07,85,1.05,6.60363e-11
ss,3.2e-07,1.6e-07,1.2e-07,85,1.1,6.91809e-11
ss,3.2e-07,1.6e-07,1.2e-07,85,1.15,7.23255e-11
ss,3.2e-07,1.6e-07,1.2e-07,85,1.2,7.54701e-11
ss,3.2e-07,1.6e-07,1.2e-07,125,1,1.03369e-10
ss,3.2e-07,1.6e-07,1.2e-07,125,1.05,1.08537e-10
ss,3.2e-07,1.6e-07,1.2e-07,125,1.1,1.13706e-10
ss,3.2e-07,1.6e-07,1.2e-07,125,1.15,1.18874e-10
ss,3.2e-07,1.6e-07,1.2e-07,125,1.2,1.24042e-10
ss,3.2e-07,2e-07,1.2e-07,-40,1,5.0591e-11
ss,3.2e-07,2e-07,1.2e-07,-40,1.05,5.31205e-11
ss,3.2e-07,2e-07,1.2e-07,-40,1.1,5.565e-11
ss,3.2e-07,2e-07,1.2e-07,-40,1.15,5.81796e-11
ss,3.2e-07,2e-07,1.2e-07,-40,1.2,6.07091e-11
ss,3.2e-07,2e-07,1.2e-07,0,1,5.12679e-11
ss,3.2e-07,2e-07,1.2e-07,0,1.05,5.38313e-11
ss,3.2e-07,2e-07,1.2e-07,0,1.1,5.63947e-11
ss,3.2e-07,2e-07,1.2e-07,0,1.15,5.89581e-11
ss,3.2e-07,2e-07,1.2e-07,0,1.2,6.15215e-11
ss,3.2e-07,2e-07,1.2e-07,27,1,5.26601e-11
ss,3.2e-07,2e-07,1.2e-07,27,1.05,5.52931e-11
ss,3.2e-07,2e-07,1.2e-07,27,1.1,5.79261e-11
ss,3.2e-07,2e-07,1.2e-07,27,1.15,6.05591e-11
ss,3.2e-07,2e-07,1.2e-07,27,1.2,6.31921e-11
ss,3.2e-07,2e-07,1.2e-07,85,1,6.8323e-11
ss,3.2e-07,2e-07,1.2e-07,85,1.05,7.17392e-11
ss,3.2e-07,2e-07,1.2e-07,85,1.1,7.51553e-11
ss,3.2e-07,2e-07,1.2e-07,85,1.15,7.85715e-11
ss,3.2e-07,2e-07,1.2e-07,85,1.2,8.19876e-11
ss,3.2e-07,2e-07,1.2e-07,125,1,1.11711e-10
ss,3.2e-07,2e-07,1.2e-07,125,1.05,1.17296e-10
ss,3.2e-07,2e-07,1.2e-07,125,1.1,1.22882e-10
ss,3.2e-07,2e-07,1.2e-07,125,1.15,1.28467e-10
ss,3.2e-07,2e-07,1.2e-07,125,1.2,1.34053e-10
ss,3.2e-07,2.4e-07,1.2e-07,-40,1,5.49241e-11
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.05,5.76703e-11
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.1,6.04165e-11
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.15,6.31627e-11
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.2,6.59089e-11
ss,3.2e-07,2.4e-07,1.2e-07,0,1,5.56413e-11
ss,3.2e-07,2.4e-07,1.2e-07,0,1.05,5.84233e-11
ss,3.2e-07,2.4e-07,1.2e-07,0,1.1,6.12054e-11
ss,3.2e-07,2.4e-07,1.2e-07,0,1.15,6.39875e-11
ss,3.2e-07,2.4e-07,1.2e-07,0,1.2,6.67695e-11
ss,3.2e-07,2.4e-07,1.2e-07,27,1,5.71077e-11
ss,3.2e-07,2.4e-07,1.2e-07,27,1.05,5.99631e-11
ss,3.2e-07,2.4e-07,1.2e-07,27,1.1,6.28185e-11
ss,3.2e-07,2.4e-07,1.2e-07,27,1.15,6.56738e-11
ss,3.2e-07,2.4e-07,1.2e-07,27,1.2,6.85292e-11
ss,3.2e-07,2.4e-07,1.2e-07,85,1,7.3679e-11
ss,3.2e-07,2.4e-07,1.2e-07,85,1.05,7.73629e-11
ss,3.2e-07,2.4e-07,1.2e-07,85,1.1,8.10469e-11
ss,3.2e-07,2.4e-07,1.2e-07,85,1.15,8.47308e-11
ss,3.2e-07,2.4e-07,1.2e-07,85,1.2,8.84148e-11
ss,3.2e-07,2.4e-07,1.2e-07,125,1,1.19787e-10
ss,3.2e-07,2.4e-07,1.2e-07,125,1.05,1.25776e-10
ss,3.2e-07,2.4e-07,1.2e-07,125,1.1,1.31766e-10
ss,3.2e-07,2.4e-07,1.2e-07,125,1.15,1.37755e-10
ss,3.2e-07,2.4e-07,1.2e-07,125,1.2,1.43744e-10
ss,3.2e-07,2.8e-07,1.2e-07,-40,1,5.92561e-11
ss,3.2e-07,2.8e-07,1.2e-07,-40,1.05,6.22189e-11
ss,3.2e-07,2.8e-07,1.2e-07,-40,1.1,6.51817e-11
ss,3.2e-07,2.8e-07,1.2e-07,-40,1.15,6.81445e-11
ss,3.2e-07,2.8e-07,1.2e-07,-40,1.2,7.11073e-11
ss,3.2e-07,2.8e-07,1.2e-07,0,1,6.00128e-11
ss,3.2e-07,2.8e-07,1.2e-07,0,1.05,6.30134e-11
ss,3.2e-07,2.8e-07,1.2e-07,0,1.1,6.60141e-11
ss,3.2e-07,2.8e-07,1.2e-07,0,1.15,6.90147e-11
ss,3.2e-07,2.8e-07,1.2e-07,0,1.2,7.20153e-11
ss,3.2e-07,2.8e-07,1.2e-07,27,1,6.15504e-11
ss,3.2e-07,2.8e-07,1.2e-07,27,1.05,6.46279e-11
ss,3.2e-07,2.8e-07,1.2e-07,27,1.1,6.77054e-11
ss,3.2e-07,2.8e-07,1.2e-07,27,1.15,7.0783e-11
ss,3.2e-07,2.8e-07,1.2e-07,27,1.2,7.38605e-11
ss,3.2e-07,2.8e-07,1.2e-07,85,1,7.89884e-11
ss,3.2e-07,2.8e-07,1.2e-07,85,1.05,8.29378e-11
ss,3.2e-07,2.8e-07,1.2e-07,85,1.1,8.68872e-11
ss,3.2e-07,2.8e-07,1.2e-07,85,1.15,9.08366e-11
ss,3.2e-07,2.8e-07,1.2e-07,85,1.2,9.47861e-11
ss,3.2e-07,2.8e-07,1.2e-07,125,1,1.27703e-10
ss,3.2e-07,2.8e-07,1.2e-07,125,1.05,1.34089e-10
ss,3.2e-07,2.8e-07,1.2e-07,125,1.1,1.40474e-10
ss,3.2e-07,2.8e-07,1.2e-07,125,1.15,1.46859e-10
ss,3.2e-07,2.8e-07,1.2e-07,125,1.2,1.53244e-10
ss,3.2e-07,3.2e-07,1.2e-07,-40,1,6.3569e-11
ss,3.2e-07,3.2e-07,1.2e-07,-40,1.05,6.67475e-11
ss,3.2e-07,3.2e-07,1.2e-07,-40,1.1,6.99259e-11
ss,3.2e-07,3.2e-07,1.2e-07,-40,1.15,7.31044e-11
ss,3.2e-07,3.2e-07,1.2e-07,-40,1.2,7.62828e-11
ss,3.2e-07,3.2e-07,1.2e-07,0,1,6.43639e-11
ss,3.2e-07,3.2e-07,1.2e-07,0,1.05,6.75821e-11
ss,3.2e-07,3.2e-07,1.2e-07,0,1.1,7.08003e-11
ss,3.2e-07,3.2e-07,1.2e-07,0,1.15,7.40185e-11
ss,3.2e-07,3.2e-07,1.2e-07,0,1.2,7.72367e-11
ss,3.2e-07,3.2e-07,1.2e-07,27,1,6.59698e-11
ss,3.2e-07,3.2e-07,1.2e-07,27,1.05,6.92683e-11
ss,3.2e-07,3.2e-07,1.2e-07,27,1.1,7.25668e-11
ss,3.2e-07,3.2e-07,1.2e-07,27,1.15,7.58653e-11
ss,3.2e-07,3.2e-07,1.2e-07,27,1.2,7.91638e-11
ss,3.2e-07,3.2e-07,1.2e-07,85,1,8.42423e-11
ss,3.2e-07,3.2e-07,1.2e-07,85,1.05,8.84545e-11
ss,3.2e-07,3.2e-07,1.2e-07,85,1.1,9.26666e-11
ss,3.2e-07,3.2e-07,1.2e-07,85,1.15,9.68787e-11
ss,3.2e-07,3.2e-07,1.2e-07,85,1.2,1.01091e-10
ss,3.2e-07,3.2e-07,1.2e-07,125,1,1.3549e-10
ss,3.2e-07,3.2e-07,1.2e-07,125,1.05,1.42264e-10
ss,3.2e-07,3.2e-07,1.2e-07,125,1.1,1.49039e-10
ss,3.2e-07,3.2e-07,1.2e-07,125,1.15,1.55813e-10
ss,3.2e-07,3.2e-07,1.2e-07,125,1.2,1.62588e-10
