SNM1 X,SNM1 Y
1.099999911454282,1.284400483971801e-07
1.099999911339482,1.277909939827625e-07
1.099999911224151,1.271485787574493e-07
1.099999911108285,1.265127200089767e-07
1.099999910991884,1.25883336241939e-07
1.099999910874945,1.252603470270806e-07
1.099999910757466,1.246436731082976e-07
1.099999910639445,1.240332363344214e-07
1.09999991052088,1.234289597917831e-07
1.099999910401769,1.228307675566071e-07
1.09999991028211,1.222385847385472e-07
1.099999910161901,1.216523376993491e-07
1.099999910041139,1.210719536580144e-07
1.099999909919822,1.204973609393558e-07
1.099999909797949,1.199284888729295e-07
1.099999909675518,1.193652678387557e-07
1.099999909552525,1.188076291122383e-07
1.099999909428969,1.182555050018973e-07
1.099999909304849,1.177088287567872e-07
1.099999909180161,1.171675345648372e-07
1.099999909054904,1.166315575251128e-07
1.099999908929075,1.161008336540648e-07
1.099999908802673,1.15575299894678e-07
1.099999908675695,1.150548941028734e-07
1.099999908548139,1.145395548048862e-07
1.099999908420002,1.140292216887464e-07
1.099999908291284,1.135238350524201e-07
1.099999908161981,1.13023336104493e-07
1.099999908032091,1.125276669487672e-07
1.099999907901613,1.120367703447478e-07
1.099999907770543,1.115505899405859e-07
1.09999990763888,1.110690701635656e-07
1.099999907506622,1.10592156206684e-07
1.099999907373766,1.101197940237657e-07
1.09999990724031,1.096519302453084e-07
1.099999907106252,1.091885123356676e-07
1.09999990697159,1.087294884981942e-07
1.099999906836321,1.082748075609468e-07
1.099999906700443,1.078244190758173e-07
1.099999906563955,1.073782733396827e-07
1.099999906426852,1.069363212813588e-07
1.099999906289135,1.064985145338358e-07
1.099999906150799,1.060648054005214e-07
1.099999906011843,1.056351467752501e-07
1.099999905872266,1.052094922768891e-07
1.099999905732063,1.04787796105411e-07
1.099999905591233,1.043700130841964e-07
1.099999905449774,1.039560986855878e-07
1.099999905307683,1.035460089241206e-07
